sale_id,event_id,buyer_name,buyer_email,buyer_phone,qty,subtotal,channel,purchased_at
ft_sal_006470,ft_evt_0007,Alejandra Betancur,alejandrabetancur59@gmail.com,3234715697,1,97000,WEB,2026-08-01 14:30:00
ft_sal_006471,ft_evt_0007,Cristian Hernández,cristian.hernandez801+boletas@gmail.com,324 147 4238,3,135000,WEB,2026-07-27 13:30:00
ft_sal_006472,ft_evt_0007,Fabián Peña,fabian.pena@yahoo.com,(+57) 314-015-6118,2,98000,WEB,2026-08-01 06:30:00
ft_sal_006473,ft_evt_0007,Manuela Ospina,manuela.ospina42@gmail.com,(+57) 312-051-7290,1,46000,WEB,2026-07-31 09:30:00
ft_sal_006474,ft_evt_0007,Andres Valencia,andres.valencia+boletas@hotmail.com,(+57) 309-008-0747,4,424000,WEB,2026-08-01 10:30:00
ft_sal_006475,ft_evt_0007,Daniela Rodríguez,juan.restrepo88@proton.me,,2,88000,WEB,2026-07-29 11:30:00
ft_sal_006476,ft_evt_0007,Luisa Ramírez,luisa.ramirez676@gmail.com,(+57) 318-147-5064,2,128000,WEB,2026-07-27 11:30:00
ft_sal_006477,ft_evt_0007,Nicolás Guerrero,nicolasguerrero@gmail.com,319 243 0127,4,364000,WEB,2026-08-01 12:30:00
ft_sal_006478,ft_evt_0007,Daniela Hernández,daniela.hernandez+eventos@gmail.com,311 948 5197,2,188000,WEB,2026-08-01 11:30:00
ft_sal_006479,ft_evt_0007,Camila Ramírez,camila.ramirez+spam@outlook.com,303 054 9469,2,182000,BOX_OFFICE,2026-08-01 04:30:00
ft_sal_006480,ft_evt_0007,Tatiana Zapata Hernández,tatianazapata427@gmail.com,+57 302 9118003,4,176000,WEB,2026-08-01 04:30:00
ft_sal_006481,ft_evt_0007,Sara Salazar,sarasalazar43@gmail.com,+57 301 9839832,1,44000,BOX_OFFICE,2026-07-31 12:30:00
ft_sal_006482,ft_evt_0007,David Cifuentes,davidcifuentes243@gmail.com,(+57) 319-358-1744,4,348000,WEB,2026-08-01 16:30:00
ft_sal_006483,ft_evt_0007,miguel lópez,miguellopez311@gmail.com,573141225581,1,95000,BOX_OFFICE,2026-08-01 13:30:00
ft_sal_006484,ft_evt_0007,Julián López,julianlopez2@outlook.com,573264255381,2,180000,WEB,2026-08-01 02:30:00
ft_sal_006485,ft_evt_0007,Laura Guerrero,lauraguerrero2@hotmail.com,3250257059,4,192000,WEB,2026-08-01 06:30:00
ft_sal_006486,ft_evt_0007,Valencia Juliana,juliana.valencia@icloud.com,+57 326 3586644,1,60000,ADMIN,2026-08-01 01:30:00
ft_sal_006487,ft_evt_0007,alejandro betancur,alejandro.betancur76@gmail.com,3087242102,1,94000,WEB,2026-08-01 09:30:00
ft_sal_006488,ft_evt_0007,LUISA ZAPATA,luisazapata998@gmail.com,3103819454,1,61000,WEB,2026-07-31 02:30:00
ft_sal_006489,ft_evt_0007,David Suarez,david.suarez333@gmial.com,+57 327 9650973,1,90000,BOX_OFFICE,2026-08-01 19:30:00
ft_sal_006490,ft_evt_0007,Paula Salazar,paulasalazar340@gmail.com,(+57) 302-576-4356,1,0,WEB,2026-08-01 14:30:00
ft_sal_006491,ft_evt_0007,Catalina Cifuentes,catalina.cifuentes@hotmial.com,3075651475,1,59000,WEB,2026-08-01 07:30:00
ft_sal_006492,ft_evt_0007,ANDRÉS OSPINA,andres.ospina9+spam@gmail.com,+57 309 1337438,3,144000,WEB,2026-08-01 09:30:00
ft_sal_006493,ft_evt_0007,M. Valencia,marianavalencia60@outlook.com,309 438 7015,2,300000,WEB,2026-08-01 10:30:00
ft_sal_006494,ft_evt_0007,Hernández Mateo,mateohernandez217@gmail.com,+57 301 5978565,1,59000,WEB,2026-08-01 09:30:00
ft_sal_006495,ft_evt_0007,Óscar Rodríguez,oscar.rodriguez@yahoo.com,316 563 1976,1,48000,WEB,2026-08-01 20:30:00
ft_sal_006496,ft_evt_0007,Andrés Guerrero,andres.guerrero34@gmail.com,324 290 6032,1,42000,WEB,2026-08-01 19:30:00
ft_sal_006497,ft_evt_0007,Mariana López,MARIANA.LOPEZ64@OUTLOOK.COM,573062876972,2,196000,WEB,2026-08-01 10:30:00
ft_sal_006498,ft_evt_0007,Paula Ortiz,paula.ortiz807@gmail.com,573057667024,2,132000,WEB,2026-08-01 18:30:00
ft_sal_006499,ft_evt_0007,Ricardo Ortiz,ricardo.ortiz80+boletas@gmail.com,3024231703,2,128000,WEB,2026-08-01 12:30:00
ft_sal_006500,ft_evt_0007,Paula Vargas,paula.vargas705@outlook.com,,1,46000,BOX_OFFICE,2026-07-31 19:30:00
ft_sal_006501,ft_evt_0007,daniela ramírez,danielaramirez727@gmail.com,3012038825,4,380000,WEB,2026-07-23 08:30:00
ft_sal_006502,ft_evt_0007,Daniela Ramírez,daniela.ramirez184@gmail.com,307 662 9525,2,88000,ADMIN,2026-08-01 04:30:00
ft_sal_006503,ft_evt_0007,ESTEBAN CÉSPEDES,esteban.cespedes308@gmail.com,3131053241,3,0,WEB,2026-08-01 16:30:00
ft_sal_006504,ft_evt_0007,VALENTINA JIMÉNEZ,valentina.jimenez882@gmail.com,+57 314 6115995,1,0,WEB,2026-07-30 18:30:00
ft_sal_006505,ft_evt_0007,Juliana Muñoz,julianamunoz142@icloud.com,+57 308 4520117,4,180000,WEB,2026-07-30 00:30:00
ft_sal_006506,ft_evt_0007,Laura Ramirez,nicolas.pena@hotmail.com,573114721524,4,572000,WEB,2026-08-01 08:30:00
ft_sal_006507,ft_evt_0007,Santiago Mejía Ramírez,santiagomejia825@gmail.com,326 631 6079,1,50000,WEB,2026-08-01 11:30:00
ft_sal_006508,ft_evt_0007,Carlos Vargas,carlosvargas329@yahoo.com,,1,45000,WEB,2026-08-01 15:30:00
ft_sal_006509,ft_evt_0007,Salazar Luisa,luisa.salazar721@outlook.com,3046466904,4,180000,WEB,2026-08-01 17:30:00
ft_sal_006510,ft_evt_0007,juliana vargas,julian.vargas@gmail.com,306 883 2572,1,42000,WEB,2026-08-01 12:30:00
ft_sal_006511,ft_evt_0007,Ricardo Zapata,diego.castro@hotmail.com,326 006 9969,2,0,WEB,2026-08-01 06:30:00
ft_sal_006512,ft_evt_0007,González Felipe,felipegonzalez654@icloud.com,+57 315 4855145,1,59000,WEB,2026-08-01 13:30:00
ft_sal_006513,ft_evt_0007,CATALINA SALAZAR,catalinasalazar241@gmail.com,302 199 5070,1,98000,WEB,2026-08-01 01:30:00
ft_sal_006514,ft_evt_0007,Óscar Gómez,oscar.gomez448@gmial.com,573029055054,2,128000,WEB,2026-08-01 12:30:00
ft_sal_006515,ft_evt_0007,C. Guerrero,camila.guerrero33@gmail.com,,1,55000,WEB,2026-08-01 04:30:00
ft_sal_006516,ft_evt_0007,Rodríguez Carlos,carlosrodriguez387@gmail.com,573269984081,2,122000,WEB,2026-07-28 19:30:00
ft_sal_006517,ft_evt_0007,Felipe Rodriguez,feliperodriguez341@gmail.com,+57 315 0075658,1,135000,WEB,2026-08-01 17:30:00
ft_sal_006518,ft_evt_0007,mariana arango,mariana.arango@yahoo.com,573064324118,2,94000,WEB,2026-08-01 09:30:00
ft_sal_006519,ft_evt_0007,Sara Lopez,sara.lopez914@gmail.com,3291965370,3,0,ADMIN,2026-08-01 05:30:00
ft_sal_006520,ft_evt_0007,Andres Salazar,andressalazar939@gmail.com,573046078869,1,64000,WEB,2026-07-29 20:30:00
ft_sal_006521,ft_evt_0007,Mariana Cárdenas,mariana.cardenas82@outlook.com,+57 302 7826320,1,147000,WEB,2026-07-31 20:30:00
ft_sal_006522,ft_evt_0042,Isabella Muñoz,isabellamunoz395@gmail.com,(+57) 327-117-9806,1,42000,WEB,2026-08-01 09:30:00
ft_sal_006523,ft_evt_0042,Sara Hernandez,sarahernandez269@gmail.com,3219890374,2,270000,WEB,2026-08-01 08:30:00
ft_sal_006524,ft_evt_0042,Óscar Restrepo,oscar.restrepo916@hotmail.com,573272906643,2,190000,BOX_OFFICE,2026-08-01 08:30:00
ft_sal_006525,ft_evt_0042,Diego Zapata,diegozapata119@gmail.com,,2,90000,WEB,2026-08-01 15:30:00
ft_sal_006526,ft_evt_0042,Alejandro Gonzalez,alejandrogonzalez825@gmail.com,,2,96000,WEB,2026-07-30 03:30:00
ft_sal_006527,ft_evt_0042,esteban muñoz,estebanmunoz240@yahoo.com,(+57) 304-069-7112,3,168000,ADMIN,2026-08-01 00:30:00
ft_sal_006528,ft_evt_0042,Andres Rodriguez,andresrodriguez463@gmail.com,3207735415,1,64000,WEB,2026-08-01 18:30:00
ft_sal_006529,ft_evt_0042,Cárdenas Ricardo,ricardocardenas924@gmail.com,3100498484,4,588000,WEB,2026-08-01 14:30:00
ft_sal_006530,ft_evt_0042,natalia salazar,natalia.salazar22@gmail.com,311 277 8437,3,135000,WEB,2026-08-01 04:30:00
ft_sal_006531,ft_evt_0042,Andrés Jiménez Restrepo,andres.jimenez51@gmail.com,,1,91000,WEB,2026-08-01 16:30:00
ft_sal_006532,ft_evt_0042,Diego González Suárez,diego.gonzalez5@hotmail.com,(+57) 304-999-8177,1,133000,WEB,2026-08-01 04:30:00
ft_sal_006533,ft_evt_0042,Carolina Betancur,carolina.betancur23+compras@gmail.com,(+57) 301-397-2085,2,130000,WEB,2026-08-01 12:30:00
ft_sal_006534,ft_evt_0042,Betancur Isabella,isabella.betancur@gmail.com,573177038143,2,194000,WEB,2026-08-01 16:30:00
ft_sal_006535,ft_evt_0042,Isabella Moreno,isabella.moreno@gmail.com,573130926131,3,135000,WEB,2026-07-28 12:30:00
ft_sal_006536,ft_evt_0042,Óscar Suárez,sara.castro@proton.me,3075996147,3,0,BOX_OFFICE,2026-08-01 14:30:00
ft_sal_006537,ft_evt_0042,Julián Arango,JULIAN.ARANGO913@GMAIL.COM,309 906 5126,2,260000,WEB,2026-08-01 04:30:00
ft_sal_006538,ft_evt_0042,FELIPE GONZÁLEZ,felipegonzalez509@gmail.com,3009084680,1,59000,WEB,2026-07-31 12:30:00
ft_sal_006539,ft_evt_0042,Carlos Valencia,carlos.vaencia92@gmail.com,,2,94000,WEB,2026-08-01 11:30:00
ft_sal_006540,ft_evt_0042,Ximena Jiménez,oscar.cardenas20@gmail.com,314 089 8685,3,147000,WEB,2026-08-01 08:30:00
ft_sal_006541,ft_evt_0042,Santiago Valencia Muñoz,santiagovalencia950@hotmail.com,(+57) 316-958-2888,1,44000,WEB,2026-08-01 04:30:00
ft_sal_006542,ft_evt_0042,fabián salazar,fabian.salazar22@gmial.com,(+57) 313-909-6534,2,210000,WEB,2026-08-01 11:30:00
ft_sal_006543,ft_evt_0042,CAMILO MUÑOZ,camilo.munoz41@hotmail.com,+57 311 7089695,1,60000,BOX_OFFICE,2026-07-31 18:30:00
ft_sal_006544,ft_evt_0042,Andrés Peña,ANDRES.PENA86@GMAIL.COM,,2,276000,WEB,2026-07-29 05:30:00
ft_sal_006545,ft_evt_0042,Paula Hernández,paulahernandez214@yahoo.com,,2,92000,RRPP,2026-08-01 00:30:00
ft_sal_006546,ft_evt_0042,Santiago Jimenez,santiagojimenez482@gmail.com,(+57) 329-083-1614,2,274000,WEB,2026-08-01 18:30:00
ft_sal_006547,ft_evt_0042,Carlos Martínez,carlosmartinez996@yahoo.com,(+57) 319-371-7379,1,58000,BOX_OFFICE,2026-08-01 13:30:00
ft_sal_006548,ft_evt_0042,Betancur Valentina,valentinabetancur310@hotmail.com,573012405795,2,90000,WEB,2026-08-01 15:30:00
ft_sal_006549,ft_evt_0042,L. Valencia,laura.valencia38@gmail.com,(+57) 316-630-1333,2,192000,WEB,2026-08-01 14:30:00
ft_sal_006550,ft_evt_0042,CATALINA RESTREPO,catalina.restrepo@outlook.com,573208721915,1,43000,WEB,2026-07-31 16:30:00
ft_sal_006551,ft_evt_0042,Ricardo Ramirez,ricardo.ramirez77@gmial.com,(+57) 323-078-8700,2,292000,WEB,2026-08-01 01:30:00
ft_sal_006552,ft_evt_0042,Alejandra Vargas,alejandravargas601@hotmail.com,+57 321 4375121,1,44000,WEB,2026-08-01 18:30:00
ft_sal_006553,ft_evt_0042,Ximena Jimenez,ximenajimenez134@gmail.com,,2,94000,WEB,2026-08-01 12:30:00
ft_sal_006554,ft_evt_0042,Peña Camila,camila.pena@gmail.com,+57 324 6429219,1,95000,WEB,2026-08-01 04:30:00
ft_sal_006555,ft_evt_0042,Suárez Alejandro,alejandrosuarez927@outlook.com,573067108789,1,102000,WEB,2026-08-01 01:30:00
ft_sal_006556,ft_evt_0042,ricardo lópez,ricardolopez188@gmail.com,573276157913,2,90000,WEB,2026-08-01 02:30:00
ft_sal_006557,ft_evt_0042,Natalia Arango Peña,nataliaarango351@hotmail.com,,2,96000,WEB,2026-08-01 04:30:00
ft_sal_006558,ft_evt_0042,Carlos Cárdenas,carloscardenas637@gmail.com,3268982793,2,82000,WEB,2026-07-31 20:30:00
ft_sal_006559,ft_evt_0042,ESTEBAN GONZÁLEZ,estebangonzalez876@outlook.com,573081699558,2,208000,ADMIN,2026-08-01 04:30:00
ft_sal_006560,ft_evt_0042,Andrea Mejía,andreamejia90@gmail.com,573239804685,2,106000,WEB,2026-08-01 11:30:00
ft_sal_006561,ft_evt_0042,Andrés Ospina,andresospina624@hotmail.com,,1,41000,ADMIN,2026-08-01 10:30:00
ft_sal_006562,ft_evt_0042,D. Arango,diegoarango340@hotmail.com,573255570851,2,0,BOX_OFFICE,2026-08-01 01:30:00
ft_sal_006563,ft_evt_0042,Camila Betancur,camilabetancur935@gmail.com,327 532 0272,1,94000,RRPP,2026-08-01 07:30:00
ft_sal_006564,ft_evt_0042,Cristian Vargas,cristianvargas680@gmail.com,(+57) 321-388-5639,1,91000,ADMIN,2026-08-01 18:30:00
ft_sal_006565,ft_evt_0042,Tatiana Zapata,tatianazapata471@gmail.com,+57 327 8377496,1,59000,ADMIN,2026-08-01 19:30:00
ft_sal_006566,ft_evt_0042,Daniela Muñoz,daniela.munoz483+spam@gmail.com,305 327 3748,1,99000,ADMIN,2026-08-01 03:30:00
ft_sal_006567,ft_evt_0042,Carlos Ospina,carlosospina408@outlook.com,3086911441,1,106000,WEB,2026-08-01 00:30:00
ft_sal_006568,ft_evt_0042,Ramírez Alejandra,alejandraramirez893@gmail.com,+57 320 7438708,2,194000,WEB,2026-08-01 11:30:00
ft_sal_006569,ft_evt_0042,paula cifuentes,paula.cfuentes@hotmail.com,+57 327 8758107,3,129000,WEB,2026-08-01 12:30:00
ft_sal_006570,ft_evt_0042,Carlos Rodríguez,carlos.odriguez@hotmail.com,,1,95000,WEB,2026-08-01 17:30:00
ft_sal_006571,ft_evt_0042,Cristian Ortiz,cristianortiz241@gmail.com,(+57) 314-054-9334,1,47000,BOX_OFFICE,2026-08-01 00:30:00
ft_sal_006572,ft_evt_0042,Miguel Hernandez,miguel.hernandez@outlook.com,573132253453,2,120000,WEB,2026-08-01 15:30:00
ft_sal_006573,ft_evt_0042,Mariana Valencia,mriana.valencia@hotmail.com,,2,88000,WEB,2026-08-01 05:30:00
ft_sal_006574,ft_evt_0042,Daniela Céspedes,danielacespedes789@gmail.com,573212589443,2,126000,WEB,2026-07-30 07:30:00
ft_sal_006575,ft_evt_0042,Isabella Cifuentes Rojas,isabella.cifuentes281@gmail.com,3084131451,2,82000,WEB,2026-08-01 12:30:00
ft_sal_006576,ft_evt_0042,Andrés Castro Quintero,andres.castro602@gmail.com,3102676556,2,126000,WEB,2026-07-27 14:30:00
ft_sal_006577,ft_evt_0042,Sara Vargas,saravargas204@gmail.com,,1,40000,WEB,2026-08-01 14:30:00
ft_sal_006578,ft_evt_0042,Mariana Cifuentes,marianacifuentes364@icloud.com,3048541761,1,46000,BOX_OFFICE,2026-08-01 13:30:00
ft_sal_006579,ft_evt_0042,Tatiana Castro,tatianacastro5@gmail.com,+57 306 9255031,1,139000,BOX_OFFICE,2026-08-01 18:30:00
ft_sal_006580,ft_evt_0042,Isabella Bermudez,isabellabermudez818@gmail.com,312 640 4867,4,512000,WEB,2026-08-01 00:30:00
ft_sal_006581,ft_evt_0042,Isabella Martínez,isabella.martinez@gmial.com,(+57) 320-009-9531,2,88000,BOX_OFFICE,2026-08-01 20:30:00
ft_sal_006582,ft_evt_0042,Alejandro Moreno,alejandro.moreno213@gmail.com,307 113 0865,3,129000,WEB,2026-08-01 17:30:00
ft_sal_006583,ft_evt_0042,C. Arango,camilo.arango79@gmial.com,+57 324 7775428,3,282000,WEB,2026-08-01 01:30:00
ft_sal_006584,ft_evt_0042,Andrea Ortiz,andrea.ortiz25@outlook.com,573063104784,1,139000,WEB,2026-07-31 17:30:00
ft_sal_006585,ft_evt_0042,Betancur Óscar,oscarbetancur987@gmail.com,+57 317 3476727,2,280000,WEB,2026-08-01 16:30:00
ft_sal_006586,ft_evt_0042,Sara Ortiz,saraortiz584@gmail.com,573191434497,1,57000,WEB,2026-08-01 04:30:00
ft_sal_006587,ft_evt_0042,Julian Moreno,julianmoreno514@gmail.com,326 128 6668,1,44000,WEB,2026-07-27 04:30:00
ft_sal_006588,ft_evt_0042,Sara González,saragonzalez914@gmail.com,573016138201,4,236000,WEB,2026-08-01 12:30:00
ft_sal_006589,ft_evt_0042,Laura Cifuentes,lauracifuentes181@gmail.com,+57 310 7260941,1,43000,WEB,2026-08-01 05:30:00
ft_sal_006590,ft_evt_0042,maría moreno,mariamoreno904@gmail.com,305 188 9520,2,0,RRPP,2026-08-01 12:30:00
ft_sal_006591,ft_evt_0042,Luisa Vargas,luisavargas847@gmail.com,3178857565,2,188000,WEB,2026-08-01 00:30:00
ft_sal_006592,ft_evt_0042,Cristian Rojas Muñoz,CRISTIAN.ROJAS736@GMAIL.COM,573136768023,2,192000,WEB,2026-08-01 06:30:00
ft_sal_006593,ft_evt_0042,Daniel Cárdenas,danielcardenas857@outlook.com,317 877 1201,1,0,WEB,2026-07-27 14:30:00
ft_sal_006594,ft_evt_0042,nicolás mejía,nicolasmejia298@gmail.com,+57 310 1175883,1,93000,WEB,2026-08-01 14:30:00
ft_sal_006595,ft_evt_0042,felipe guerrero,felipeguerrero775@yahoo.com,(+57) 319-208-5784,3,132000,WEB,2026-08-01 18:30:00
ft_sal_006596,ft_evt_0016,Cárdenas Ricardo,ricardo.cardenas65@gmail.com,(+57) 318-409-3753,1,57000,WEB,2026-08-01 09:30:00
ft_sal_006597,ft_evt_0016,Alejandra Castro,alejandracastro403@gmail.com,+57 302 6786922,1,46000,WEB,2026-08-01 03:30:00
ft_sal_006598,ft_evt_0016,Juan Ortiz Rodríguez,juanortiz693@gmail.com,+57 300 6462397,1,45000,BOX_OFFICE,2026-08-01 18:30:00
ft_sal_006599,ft_evt_0016,NICOLÁS CASTRO,nicolas.castro94+boletas@gmail.com,3078739770,1,47000,WEB,2026-08-01 11:30:00
ft_sal_006600,ft_evt_0016,Sebastián Rojas,sebastian.rojas910@hotmail.com,+57 303 2502875,1,42000,WEB,2026-08-01 15:30:00
ft_sal_006601,ft_evt_0016,Catalina González,daniela.cifuentes50@gmail.com,+57 316 8218092,1,42000,WEB,2026-08-01 18:30:00
ft_sal_006602,ft_evt_0016,Fabián Vargas,fabianvargas591@yahoo.com,3266380109,1,59000,WEB,2026-08-01 08:30:00
ft_sal_006603,ft_evt_0016,Laura Suárez,laurasuarez439@gmail.com,(+57) 307-585-0201,1,94000,BOX_OFFICE,2026-08-01 12:30:00
ft_sal_006604,ft_evt_0016,Juan Céspedes,juan.cespedes+compras@icloud.com,304 260 2236,2,84000,WEB,2026-08-01 17:30:00
ft_sal_006605,ft_evt_0016,Daniel Bermúdez,danielbermudez932@gmail.com,573156597880,2,206000,WEB,2026-08-01 13:30:00
ft_sal_006606,ft_evt_0016,Arango Juan,juan.arngo21@hotmail.com,573100805119,2,274000,WEB,2026-08-01 13:30:00
ft_sal_006607,ft_evt_0016,M. Salazar,manuela.salazar23@hotmail.com,(+57) 318-870-6687,2,88000,WEB,2026-08-01 13:30:00
ft_sal_006608,ft_evt_0016,Camila Quintero,camilaquintero220@hotmail.com,+57 324 5319181,1,61000,WEB,2026-08-01 02:30:00
ft_sal_006609,ft_evt_0016,J. Ortiz,juanortiz509@gmail.com,3178765939,6,804000,WEB,2026-08-01 06:30:00
ft_sal_006610,ft_evt_0016,Óscar Gómez,oscar.gomez192+compras@outlook.com,321 417 3887,3,273000,WEB,2026-08-01 17:30:00
ft_sal_006611,ft_evt_0016,ricardo jiménez,ricardojimenez742@icloud.com,329 281 5956,1,90000,WEB,2026-08-01 05:30:00
ft_sal_006612,ft_evt_0016,Natalia Castro,natalia.castro69@gmial.com,573029676680,1,44000,WEB,2026-08-01 01:30:00
ft_sal_006613,ft_evt_0016,Luisa Guerrero,luisa.guerrero585@gmail.com,308 736 8564,2,116000,WEB,2026-07-28 06:30:00
ft_sal_006614,ft_evt_0016,Cristian Castro,CRISTIAN.CASTRO@OUTLOOK.COM,(+57) 324-661-8670,2,126000,WEB,2026-08-01 04:30:00
ft_sal_006615,ft_evt_0016,L. González,luisagonzalez600@gmail.com,573115932732,1,60000,WEB,2026-07-26 14:30:00
ft_sal_006616,ft_evt_0016,camila vargas,camilavargas984@gmail.com,573235335997,1,144000,WEB,2026-08-01 14:30:00
ft_sal_006617,ft_evt_0016,Ximena Jiménez Gómez,ximena.jimenez@gmail.com,3222459613,1,98000,BOX_OFFICE,2026-08-01 10:30:00
ft_sal_006618,ft_evt_0016,alejandro restrepo,alejandrorestrepo510@gmail.com,303 007 3138,4,584000,RRPP,2026-08-01 19:30:00
ft_sal_006619,ft_evt_0016,Andrea Arango,andrea.arango239+compras@gmail.com,303 628 9928,3,0,WEB,2026-08-01 00:30:00
ft_sal_006620,ft_evt_0016,Sebastian Pena,sebastianpena917@hotmail.com,329 557 6590,2,0,WEB,2026-08-01 00:30:00
ft_sal_006621,ft_evt_0016,Natalia Céspedes,NATALIA.CESPEDES@OUTLOOK.COM,573111827547,1,60000,WEB,2026-08-01 11:30:00
ft_sal_006622,ft_evt_0016,Sara Cárdenas,sara.cardens66@hotmail.com,+57 322 2055508,2,182000,BOX_OFFICE,2026-08-01 01:30:00
ft_sal_006623,ft_evt_0016,Sebastian Cifuentes,sebastian.cifuentes87@gmail.com,(+57) 304-430-6590,2,130000,WEB,2026-08-01 11:30:00
ft_sal_006624,ft_evt_0016,Carolina Vargas,carolinavargas818@gmail.com,+57 323 0994997,4,0,BOX_OFFICE,2026-07-31 15:30:00
ft_sal_006625,ft_evt_0016,ISABELLA MUÑOZ,isabella.munoz22@gmial.com,310 317 3009,1,48000,ADMIN,2026-08-01 04:30:00
ft_sal_006626,ft_evt_0016,valentina betancur,valentina.betancur86@gmial.com,3289690746,2,178000,WEB,2026-08-01 05:30:00
ft_sal_006627,ft_evt_0016,Mateo Martínez,mateo.martinez387@gmail.com,3025356676,1,48000,ADMIN,2026-08-01 20:30:00
ft_sal_006628,ft_evt_0016,Juan Rodríguez,juanrodriguez233@hotmail.com,,3,285000,WEB,2026-08-01 00:30:00
ft_sal_006629,ft_evt_0016,Camilo Castro,camilocastro573@icloud.com,310 012 6020,1,58000,RRPP,2026-08-01 00:30:00
ft_sal_006630,ft_evt_0016,Luisa Salazar Cárdenas,luisa.salazar19@gmail.com,573273079081,1,101000,WEB,2026-08-01 19:30:00
ft_sal_006631,ft_evt_0016,Santiago Hernandez,santiago.hernandez787@gmail.com,573244474470,2,92000,WEB,2026-08-01 16:30:00
ft_sal_006632,ft_evt_0016,R. Rodríguez,ricardorodriguez719@gmail.com,310 578 8557,4,260000,WEB,2026-08-01 01:30:00
ft_sal_006633,ft_evt_0016,Ximena Betancur,ximenabetancur802@gmail.com,318 898 5941,2,182000,WEB,2026-08-01 19:30:00
ft_sal_006634,ft_evt_0016,Maria Hernandez,mariahernandez369@gmail.com,3278895109,1,46000,WEB,2026-08-01 08:30:00
ft_sal_006635,ft_evt_0016,Daniel Suárez,danielsuarez543@gmail.com,(+57) 315-349-3155,4,164000,WEB,2026-08-01 05:30:00
ft_sal_006636,ft_evt_0016,Valentina Rojas,valentina.rojas@gmail.com,573095537174,3,183000,WEB,2026-08-01 19:30:00
ft_sal_006637,ft_evt_0016,Laura Martinez,laura.martinez13@gmail.com,3112263372,1,48000,WEB,2026-08-01 15:30:00
ft_sal_006638,ft_evt_0016,Natalia Suárez,natalia.suarez@yahoo.com,+57 302 7521449,2,0,WEB,2026-08-01 19:30:00
ft_sal_006639,ft_evt_0016,Camila Cifuentes,camila.cifuentes48+boletas@gmail.com,321 407 3336,1,41000,ADMIN,2026-08-01 13:30:00
ft_sal_006640,ft_evt_0016,Miguel Moreno,miguelmoreno655@gmail.com,+57 329 1971701,2,80000,WEB,2026-08-01 15:30:00
ft_sal_006641,ft_evt_0016,Catalina Ospina,catalina.ospina@gmail.com,(+57) 327-971-2239,1,56000,RRPP,2026-08-01 06:30:00
ft_sal_006642,ft_evt_0016,daniel salazar,danielsalazar216@gmail.com,(+57) 310-966-4950,1,0,ADMIN,2026-08-01 08:30:00
ft_sal_006643,ft_evt_0034,Valentina Jiménez,valentinajimenez14@gmail.com,3241947661,2,106000,WEB,2026-08-01 15:30:00
ft_sal_006644,ft_evt_0034,Carlos Suarez,carlos.suarez@proton.me,3083401784,2,116000,WEB,2026-08-01 14:30:00
ft_sal_006645,ft_evt_0034,Ximena Ospina,daniel.ramirez72@hotmail.com,573167038746,2,290000,WEB,2026-08-01 16:30:00
ft_sal_006646,ft_evt_0034,DANIEL MEJÍA,danielmejia275@gmail.com,+57 308 3654371,2,90000,BOX_OFFICE,2026-08-01 03:30:00
ft_sal_006647,ft_evt_0034,Tatiana Rojas,tatiana.rojas251@gmail.com,573288538419,6,378000,WEB,2026-08-01 13:30:00
ft_sal_006648,ft_evt_0034,paula jiménez,paulajimenez671@gmail.com,+57 318 4500716,1,44000,WEB,2026-08-01 06:30:00
ft_sal_006649,ft_evt_0034,Felipe Mejía,felipe.mejia@gmial.com,312 491 0039,2,258000,WEB,2026-08-01 10:30:00
ft_sal_006650,ft_evt_0034,alejandra ramírez,alejandra.ramirez@gmail.com,302 222 2555,2,266000,ADMIN,2026-08-01 10:30:00
ft_sal_006651,ft_evt_0034,J. Vargas,juan.vargas97@hotmail.com,(+57) 301-751-4713,3,180000,WEB,2026-08-01 00:30:00
ft_sal_006652,ft_evt_0034,Catalina Guerrero,catalinaguerrero988@gmail.com,573039688522,2,192000,RRPP,2026-08-01 13:30:00
ft_sal_006653,ft_evt_0034,Camilo Salazar,camilosalazar142@gmail.com,313 002 1026,1,133000,WEB,2026-08-01 20:30:00
ft_sal_006654,ft_evt_0034,Nicolás Suárez,santiago.quintero85@gmail.com,325 578 0519,1,92000,ADMIN,2026-08-01 05:30:00
ft_sal_006655,ft_evt_0034,daniel mejía,DANIEL.MEJIA@HOTMAIL.COM,573208529618,1,43000,WEB,2026-08-01 00:30:00
ft_sal_006656,ft_evt_0034,Daniela Céspedes Rodríguez,daniela.cespedes@outlook.com,+57 326 9091752,4,376000,WEB,2026-08-01 00:30:00
ft_sal_006657,ft_evt_0034,Hernández Valentina,valentina.hernandez427@gmial.com,(+57) 315-779-2264,6,354000,WEB,2026-08-01 12:30:00
ft_sal_006658,ft_evt_0034,Alejandro Salazar,alejandrosalazar500@proton.me,+57 301 8413927,1,46000,WEB,2026-08-01 19:30:00
ft_sal_006659,ft_evt_0034,Alejandra Cárdenas,alejandracardenas829@proton.me,3266186456,1,42000,RRPP,2026-08-01 07:30:00
ft_sal_006660,ft_evt_0034,Mariana Guerrero,marianaguerrero205@gmail.com,(+57) 320-431-3478,1,58000,ADMIN,2026-08-01 05:30:00
ft_sal_006661,ft_evt_0034,Ricardo Jimenez,ricardojimenez169@icloud.com,+57 313 2844896,1,105000,WEB,2026-08-01 19:30:00
